hisco_1_id;hisco_2_id;label2;description2;label1;description1;hisco_3_id;label3;description3;hisco_45_id;label45;description45;hisco_full_id;hisco_full_id_pretty
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;2;Transport and Communications Supervisors;Workers in this unit group supervise, control and inspect land, air and waterborne transport service operations and telecommunications service operations.;35;Train Dispatcher;Directs the movement of trains within a division or zone of a railway system.;22235;2-22.35
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;2;Transport and Communications Supervisors;Workers in this unit group supervise, control and inspect land, air and waterborne transport service operations and telecommunications service operations.;40;Railway Transport Service Inspector;Makes field inspections of railway and underground transport services.;22240;2-22.40
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;2;Transport and Communications Supervisors;Workers in this unit group supervise, control and inspect land, air and waterborne transport service operations and telecommunications service operations.;45;Railway Goods Agent;Directs and controls freight service at a railway yard.;22245;2-22.45
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;2;Transport and Communications Supervisors;Workers in this unit group supervise, control and inspect land, air and waterborne transport service operations and telecommunications service operations.;50;Road Transport Service Supervisor;Supervises and co-ordinates one or more of the service activities of the traffic department of a road transport undertaking.;22250;2-22.50
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;2;Transport and Communications Supervisors;Workers in this unit group supervise, control and inspect land, air and waterborne transport service operations and telecommunications service operations.;55;Road Passenger Transport Service Inspector;Makes field inspections of road passenger transport services.;22255;2-22.55
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;2;Transport and Communications Supervisors;Workers in this unit group supervise, control and inspect land, air and waterborne transport service operations and telecommunications service operations.;60;Air Transport Service Supervisor;Supervises and co-ordinates one or more service activities of an air transport undertaking.;22260;2-22.60
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;2;Transport and Communications Supervisors;Workers in this unit group supervise, control and inspect land, air and waterborne transport service operations and telecommunications service operations.;65;Air Traffic Controller;Clears aircraft for landings and take-offs at airport and controls aircraft in flight in the vicinity of airport or in a designated sector of airspace.;22265;2-22.65
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;2;Transport and Communications Supervisors;Workers in this unit group supervise, control and inspect land, air and waterborne transport service operations and telecommunications service operations.;70;Flight Operations Officer;Co-ordinates flight planning and assists in monitoring of en-route operations.;22270;2-22.70
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;2;Transport and Communications Supervisors;Workers in this unit group supervise, control and inspect land, air and waterborne transport service operations and telecommunications service operations.;75;Telecommunications Service Supervisor;Controls and supervises telecommunications operational services, such as radio, telephone and telegraph. Foremen-supervisors concerned with installation and maintenance of telecommunications equipment are classified in unit group 8-56 and Telecommunications engineers are classified in 0-23.40.;22275;2-22.75
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;2;Transport and Communications Supervisors;Workers in this unit group supervise, control and inspect land, air and waterborne transport service operations and telecommunications service operations.;80;Postal Services Supervisor;Supervises and co-ordinates mail collection, sorting and distribution services, for a defined geographical area.;22280;2-22.80
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;2;Transport and Communications Supervisors;Workers in this unit group supervise, control and inspect land, air and waterborne transport service operations and telecommunications service operations.;90;Other Transport and Communications Supervisors;This group includes transport and communications supervisors, dispatchers and controllers not classified elsewhere, for example those supervising and co-ordinating one or more of the operational activities of a barge, ferry or pipeline service and supervising the activities of workers engaged therein.;22290;2-22.90
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;3;Sales Supervisors;"Workers in this unit group supervise workers engaged in selling activities in wholesale and retail establishments or sales departments of other establishments. Their functions include: estimating the types, qualities and quantities of goods required by their customers and ensuring adequate stocks; supervising travelling sales and other sales staff; ensuring that credit and security procedures are observed.";20;Sales Supervisor (Wholesale Trade);Supervises workers in a wholesale trade establishment engaged in buying goods for resale and selling them to retailers and to industrial, commercial or other large consumers.;22320;2-23.20
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;3;Sales Supervisors;"Workers in this unit group supervise workers engaged in selling activities in wholesale and retail establishments or sales departments of other establishments. Their functions include: estimating the types, qualities and quantities of goods required by their customers and ensuring adequate stocks; supervising travelling sales and other sales staff; ensuring that credit and security procedures are observed.";30;Sales Supervisor (Retail Trade);Supervises workers in a retail trade establishment engaged in buying goods for resale and selling them for personal or household consumption or other use.;22330;2-23.30
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;3;Sales Supervisors;"Workers in this unit group supervise workers engaged in selling activities in wholesale and retail establishments or sales departments of other establishments. Their functions include: estimating the types, qualities and quantities of goods required by their customers and ensuring adequate stocks; supervising travelling sales and other sales staff; ensuring that credit and security procedures are observed.";90;Other Sales Supervisors;"Workers in this group perform sales supervisory duties not elsewhere classified, for example those who supervise canvassing, display or demonstration activities; inspect sales activities in various branches or departments of a retail or wholesale establishment; supervise sales workers employed in the sales department of a manufacturing enterprise; inspect the activities and results of distribution agencies within a specified territorial division engaged in selling the products of an industrial, import or other undertaking; give expert advice on sales production methods.";22390;2-23.90
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;4;Housekeeping and Related Service Supervisors;"Workers in this unit group organise, supervise and carry out housekeeping functions in hotels, clubs and other institutions, on board ships and in private households. Their functions include: organising and supervising the work of domestic staff in hotels, hospitals and similar establishments and in private households; controlling the purchase, storage and issue of supplies and supervising domestic service in hotels, restaurants, clubs and on board ships; supervising the serving of food and beverages and performing related services in private households; organising and supervising domestic staff and supervising general welfare and conduct of individuals in residential institutions; performing other organising and supervisory functions in connection with housekeeping work.";20;Housekeeper (except Private Service);Plans, organises and supervises the work of domestic staff in hotels and other institutions.;22420;2-24.20
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;4;Housekeeping and Related Service Supervisors;"Workers in this unit group organise, supervise and carry out housekeeping functions in hotels, clubs and other institutions, on board ships and in private households. Their functions include: organising and supervising the work of domestic staff in hotels, hospitals and similar establishments and in private households; controlling the purchase, storage and issue of supplies and supervising domestic service in hotels, restaurants, clubs and on board ships; supervising the serving of food and beverages and performing related services in private households; organising and supervising domestic staff and supervising general welfare and conduct of individuals in residential institutions; performing other organising and supervisory functions in connection with housekeeping work.";25;Housekeeper (Private Service, in Hotels, or in Other Institutions);Plans, organises and supervises the work of domestic staff in private households, hotels or other institutions.;22425;2-24.25
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;4;Housekeeping and Related Service Supervisors;"Workers in this unit group organise, supervise and carry out housekeeping functions in hotels, clubs and other institutions, on board ships and in private households. Their functions include: organising and supervising the work of domestic staff in hotels, hospitals and similar establishments and in private households; controlling the purchase, storage and issue of supplies and supervising domestic service in hotels, restaurants, clubs and on board ships; supervising the serving of food and beverages and performing related services in private households; organising and supervising domestic staff and supervising general welfare and conduct of individuals in residential institutions; performing other organising and supervisory functions in connection with housekeeping work.";30;Housekeeper (Private Service);Organises and supervises the work of domestic staff in private households.;22430;2-24.30
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;4;Housekeeping and Related Service Supervisors;"Workers in this unit group organise, supervise and carry out housekeeping functions in hotels, clubs and other institutions, on board ships and in private households. Their functions include: organising and supervising the work of domestic staff in hotels, hospitals and similar establishments and in private households; controlling the purchase, storage and issue of supplies and supervising domestic service in hotels, restaurants, clubs and on board ships; supervising the serving of food and beverages and performing related services in private households; organising and supervising domestic staff and supervising general welfare and conduct of individuals in residential institutions; performing other organising and supervisory functions in connection with housekeeping work.";40;House Steward;Controls the purchase, storage and issue of foodstuffs and kitchen supplies and supervises and co-ordinates the work of pantry, storeroom and kitchen staff not engaged in cooking in hotels, restaurants and clubs.;22440;2-24.40
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;4;Housekeeping and Related Service Supervisors;"Workers in this unit group organise, supervise and carry out housekeeping functions in hotels, clubs and other institutions, on board ships and in private households. Their functions include: organising and supervising the work of domestic staff in hotels, hospitals and similar establishments and in private households; controlling the purchase, storage and issue of supplies and supervising domestic service in hotels, restaurants, clubs and on board ships; supervising the serving of food and beverages and performing related services in private households; organising and supervising domestic staff and supervising general welfare and conduct of individuals in residential institutions; performing other organising and supervisory functions in connection with housekeeping work.";50;Ship Chief Steward;Plans, co-ordinates and supervises the activities of crew engaged in housekeeping and meal serving on board passenger or cargo vessels.;22450;2-24.50
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;4;Housekeeping and Related Service Supervisors;"Workers in this unit group organise, supervise and carry out housekeeping functions in hotels, clubs and other institutions, on board ships and in private households. Their functions include: organising and supervising the work of domestic staff in hotels, hospitals and similar establishments and in private households; controlling the purchase, storage and issue of supplies and supervising domestic service in hotels, restaurants, clubs and on board ships; supervising the serving of food and beverages and performing related services in private households; organising and supervising domestic staff and supervising general welfare and conduct of individuals in residential institutions; performing other organising and supervisory functions in connection with housekeeping work.";60;Housekeeping Matron;Organises and supervises the work of domestic staff and supervises the general welfare and conduct of individuals in residential institutions.;22460;2-24.60
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;4;Housekeeping and Related Service Supervisors;"Workers in this unit group organise, supervise and carry out housekeeping functions in hotels, clubs and other institutions, on board ships and in private households. Their functions include: organising and supervising the work of domestic staff in hotels, hospitals and similar establishments and in private households; controlling the purchase, storage and issue of supplies and supervising domestic service in hotels, restaurants, clubs and on board ships; supervising the serving of food and beverages and performing related services in private households; organising and supervising domestic staff and supervising general welfare and conduct of individuals in residential institutions; performing other organising and supervisory functions in connection with housekeeping work.";90;Other Housekeeping and Related Service Supervisors;"This group includes housekeeping supervisors not elsewhere classified, for example those who perform supervisory tasks in establishments providing only shelter, such as tourist camps and lodging houses; act as butler in private households.";22490;2-24.90
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;5;Farm Supervisors;Workers in this unit group supervise the activities of farm workers. Their functions include: supervising and co-ordinating the activities of workers engaged in crop growing, livestock raising and related farm work.;20;Farm Supervisor;Supervises operations in connection with growing, harvesting and marketing of agricultural produce, and maintenance of machinery, implements and equipment, under the direction of the farm manager.;22520;2-25.20
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;6;Production Supervisors and General Foremen;"Workers in this group supervise, subject to the general directives of the Production manager (2-12.20) or general manager (2-11.10), within an industrial enterprise, the production activities of a distinct sector or unit concerned with extracting, processing, fabrication or construction work; they control and co-ordinate the activities of workers engaged in various occupations in this unit including the activities of subordinate supervisors - and foremen. Their functions include: interpreting specifications and job orders; determining sequence of operations and use of equipment; estimation manpower requirements; assigning duties to workers; analysing and resolving work problems; co-ordinating the work of the unit with that of other units in the plant; interpreting enterprise policies to workers; recommending or initiating personnel action.";10;Production Supervisor or Foreman, General;Supervises production activities in a distinct unit within an establishment, and controls and co-ordinates activities of workers in this unit engaged in various processing and fabricating occupations.;22610;2-26.10
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;6;Production Supervisors and General Foremen;"Workers in this group supervise, subject to the general directives of the Production manager (2-12.20) or general manager (2-11.10), within an industrial enterprise, the production activities of a distinct sector or unit concerned with extracting, processing, fabrication or construction work; they control and co-ordinate the activities of workers engaged in various occupations in this unit including the activities of subordinate supervisors - and foremen. Their functions include: interpreting specifications and job orders; determining sequence of operations and use of equipment; estimation manpower requirements; assigning duties to workers; analysing and resolving work problems; co-ordinating the work of the unit with that of other units in the plant; interpreting enterprise policies to workers; recommending or initiating personnel action.";20;Supervisor and General Foreman (Mining, Quarrying and Well-Drilling);Supervises production activities of a distinct unit in a mine or quarry or at well-drilling site and controls and co-ordinates the activities of workers at this unit engaged in various extracting occupations.;22620;2-26.20
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;6;Production Supervisors and General Foremen;"Workers in this group supervise, subject to the general directives of the Production manager (2-12.20) or general manager (2-11.10), within an industrial enterprise, the production activities of a distinct sector or unit concerned with extracting, processing, fabrication or construction work; they control and co-ordinate the activities of workers engaged in various occupations in this unit including the activities of subordinate supervisors - and foremen. Their functions include: interpreting specifications and job orders; determining sequence of operations and use of equipment; estimation manpower requirements; assigning duties to workers; analysing and resolving work problems; co-ordinating the work of the unit with that of other units in the plant; interpreting enterprise policies to workers; recommending or initiating personnel action.";30;Supervisor and General Foreman (Metal Processing);Supervises production activities of a distinct unit within a metal-processing establishment and controls and co-ordinates the activities of workers in this unit engaged in various occupations.;22630;2-26.30
2;2;Supervisors, Foremen And Inspectors;Workers in this minor group organise, supervise and inspect, within industrial and commercial enterprises, public and private organisations, institutions and establishments, the daily tasks and activities of subordinates. They do so subject to the general directives of managers, as listed in minor group;Administrative and Managerial Workers;Workers in this major group comprise persons who as elected or appointed members of national, state, provincial or local governments are mainly occupied in deciding or participating in formulating governmental policy and in making and amending laws and official regulations, together with those who, as government administrators, organise and direct the interpretation and execution of governmental policy and those who, as directors and managers, plan, organise, co-ordinate and direct the activities of private or public enterprises, or organisations, or one or more of their departments (with certain exceptions: see definitions below).;6;Production Supervisors and General Foremen;"Workers in this group supervise, subject to the general directives of the Production manager (2-12.20) or general manager (2-11.10), within an industrial enterprise, the production activities of a distinct sector or unit concerned with extracting, processing, fabrication or construction work; they control and co-ordinate the activities of workers engaged in various occupations in this unit including the activities of subordinate supervisors - and foremen. Their functions include: interpreting specifications and job orders; determining sequence of operations and use of equipment; estimation manpower requirements; assigning duties to workers; analysing and resolving work problems; co-ordinating the work of the unit with that of other units in the plant; interpreting enterprise policies to workers; recommending or initiating personnel action.";40;Supervisor and General Foreman (Chemical and Related Materials Processing);Supervises production activities of a distinct unit within an establishment concerned with the processing of basic chemical components and related materials, including petroleum refining and preparation of paper pulp, and controls and co-ordinates activities of workers in this unit engaged in various occupations.;22640;2-26.40
